X,Y,PM25
4.55,48.65,13
4.55,48.55,12.3
4.55,48.45,11.5
4.55,48.35,11.1
4.55,48.25,11.4
4.55,48.15,10.7
4.55,48.05,10
4.55,47.95,10.5
4.55,47.85,9.9
4.55,47.75,11.6
4.55,47.65,10
4.55,47.55,8.8
4.55,47.45,10.9
4.55,47.35,12
4.55,47.25,10.5
4.55,47.15,9.9
4.55,47.05,10.5
4.55,46.95,10.2
4.55,46.85,10.6
4.55,46.75,12.7
4.55,46.65,9.6
4.55,46.55,8
4.55,46.45,8.2
4.55,46.35,10.4
4.55,46.25,9.9
4.55,46.15,11.8
4.55,46.05,14.2
4.55,45.95,14
4.55,45.85,12.8
4.55,45.75,12
4.55,45.65,11.8
4.55,45.55,11
4.55,45.45,8.8
4.55,45.35,13.2
4.55,45.25,15.2
4.55,45.15,14.8
4.55,45.05,13.3
4.65,60.75,4
4.65,52.75,13.9
4.65,52.65,13.9
4.65,52.55,14.7
4.65,52.45,14.7
4.65,52.35,15.5
4.65,52.25,14.5
4.65,52.15,13.9
4.65,52.05,14.4
4.65,51.95,17.5
4.65,51.85,15.5
4.65,51.75,15.3
4.65,51.65,15.6
4.65,51.55,14.2
4.65,51.45,15.3
4.65,51.35,15.1
4.65,51.25,15.9
4.65,51.15,17.6
4.65,51.05,17.7
4.65,50.95,19.6
4.65,50.85,18.6
4.65,50.75,19.1
4.65,50.65,18.1
4.65,50.55,16.1
4.65,50.45,17.5
4.65,50.35,16.3
4.65,50.25,13.2
4.65,50.15,14.4
4.65,50.05,14.3
4.65,49.95,10.4
4.65,49.85,9.6
4.65,49.75,10.4
4.65,49.65,10.5
4.65,49.55,12.9
4.65,49.45,12.9
4.65,49.35,12.3
4.65,49.25,11.1
4.65,49.15,9.9
4.65,49.05,10.1
4.65,48.95,12.8
4.65,48.85,11.4
4.65,48.75,12.5
4.65,48.65,12.7
4.65,48.55,11.8
4.65,48.45,10.9
4.65,48.35,11.3
4.65,48.25,11
4.65,48.15,9.5
4.65,48.05,9.4
4.65,47.95,9.8
4.65,47.85,8.9
4.65,47.75,10.4
4.65,47.65,8.4
4.65,47.55,9.4
4.65,47.45,10.4
4.65,47.35,10.9
4.65,47.25,9.5
4.65,47.15,11.1
4.65,47.05,9.8
4.65,46.95,9.3
4.65,46.85,9.5
4.65,46.75,10.1
4.65,46.65,8.9
4.65,46.55,9.1
4.65,46.45,9.1
4.65,46.35,10.5
4.65,46.25,11
4.65,46.15,11.6
4.65,46.05,12.3
4.65,45.95,13.2
4.65,45.85,13.2
4.65,45.75,10.8
4.65,45.65,12.8
4.65,45.55,13
4.65,45.45,13
4.65,45.35,12.8
4.65,45.25,12.2
4.65,45.15,12.3
4.65,45.05,12
4.75,60.95,4.4
4.75,60.85,3
4.75,60.75,3.4
4.75,60.65,5.3
4.75,60.55,4.8
4.75,53.15,10.1
4.75,53.05,12.2
4.75,52.95,12.6
4.75,52.85,14.4
4.75,52.75,12.8
4.75,52.65,13.2
4.75,52.55,14.8
4.75,52.45,14
4.75,52.35,13.3
4.75,52.25,14.2
4.75,52.15,12.4
4.75,52.05,14.1
4.75,51.95,14.9
4.75,51.85,17
4.75,51.75,16.6
4.75,51.65,14.8
4.75,51.55,14.9
4.75,51.45,14.3
4.75,51.35,15.2
4.75,51.25,19.9
4.75,51.15,17.1
4.75,51.05,17.6
4.75,50.95,17.3
4.75,50.85,18.7
4.75,50.75,18.4
4.75,50.65,16.5
4.75,50.55,16
4.75,50.45,16.2
4.75,50.35,15.7
4.75,50.25,13.4
4.75,50.15,12.9
4.75,50.05,13.2
4.75,49.95,10.5
4.75,49.85,9.5
4.75,49.75,11
4.75,49.65,10.5
4.75,49.55,12.1
4.75,49.45,11.8
4.75,49.35,11.3
4.75,49.25,12.1
4.75,49.15,10.5
4.75,49.05,9.8
4.75,48.95,9.9
4.75,48.85,11.5
4.75,48.75,12.1
4.75,48.65,13
4.75,48.55,11.4
4.75,48.45,11.7
4.75,48.35,10.3
4.75,48.25,9.9
4.75,48.15,9.1
4.75,48.05,9.2
4.75,47.95,9.1
4.75,47.85,8.6
4.75,47.75,8.7
4.75,47.65,8.1
4.75,47.55,8.7
4.75,47.45,8.9
4.75,47.35,10.2
4.75,47.25,10.3
4.75,47.15,9.4
4.75,47.05,10.8
4.75,46.95,10.9
4.75,46.85,9.5
4.75,46.75,11.5
4.75,46.65,10.8
4.75,46.55,9.2
4.75,46.45,10
4.75,46.35,10.1
4.75,46.25,10.9
4.75,46.15,13.3
4.75,46.05,14.8
4.75,45.95,12.7
4.75,45.85,13.8
4.75,45.75,12.6
4.75,45.65,12
4.75,45.55,13.9
4.75,45.45,13.2
4.75,45.35,12.5
4.75,45.25,13.7
4.75,45.15,12.3
4.75,45.05,13.5
4.85,60.95,3.1
4.85,60.85,2.9
4.85,60.75,3.3
4.85,60.65,3.6
4.85,60.55,3.5
4.85,53.25,7.7
4.85,53.15,12.8
4.85,53.05,11.4
4.85,52.95,10.6
4.85,52.85,14.9
4.85,52.75,11.9
4.85,52.65,13.1
4.85,52.55,14.2
4.85,52.45,13.6
4.85,52.35,15.7
4.85,52.25,12.6
4.85,52.15,13.6
4.85,52.05,15
4.85,51.95,16.3
4.85,51.85,15.4
4.85,51.75,16.2
4.85,51.65,15.1
4.85,51.55,15.7
4.85,51.45,15
4.85,51.35,17.2
4.85,51.25,17.6
4.85,51.15,16.6
4.85,51.05,17.4
4.85,50.95,16.7
4.85,50.85,20.1
4.85,50.75,18.7
4.85,50.65,16.8
4.85,50.55,14.6
4.85,50.45,15.2
4.85,50.35,15.3
4.85,50.25,13.8
4.85,50.15,12.5
4.85,50.05,12.2
4.85,49.95,10.3
4.85,49.85,10.8
4.85,49.75,12.9
4.85,49.65,10.6
4.85,49.55,11.5
4.85,49.45,10.8
4.85,49.35,10.6
4.85,49.25,10.1
4.85,49.15,10.4
4.85,49.05,12.6
4.85,48.95,12.1
4.85,48.85,12.1
4.85,48.75,13.1
4.85,48.65,12.5
4.85,48.55,10.9
4.85,48.45,9.8
4.85,48.35,9.6
4.85,48.25,10
4.85,48.15,10
4.85,48.05,9.4
4.85,47.95,8.9
4.85,47.85,8.7
4.85,47.75,8.4
4.85,47.65,8.9
4.85,47.55,8.7
4.85,47.45,8.8
4.85,47.35,10.2
4.85,47.25,10.6
4.85,47.15,9.6
4.85,47.05,10.2
4.85,46.95,10.2
4.85,46.85,10.6
4.85,46.75,11.5
4.85,46.65,11.7
4.85,46.55,10.7
4.85,46.45,11.4
4.85,46.35,10.5
4.85,46.25,10.2
4.85,46.15,11.7
4.85,46.05,14.1
4.85,45.95,14.8
4.85,45.85,13.7
4.85,45.75,12.8
4.85,45.65,12
4.85,45.55,12.5
4.85,45.45,15
4.85,45.35,13.9
4.85,45.25,13.1
4.85,45.15,13.7
4.85,45.05,14.1
4.95,60.95,2.9
4.95,60.85,2.8
4.95,60.75,4.3
4.95,60.65,3.3
4.95,60.55,3.3
4.95,60.45,3.4
4.95,60.35,3.3
4.95,60.25,3.7
4.95,59.35,2.4
4.95,53.25,9.7
4.95,53.15,10.1
4.95,53.05,7.1
4.95,52.95,10.8
4.95,52.85,13.9
4.95,52.75,10.8
4.95,52.65,11.4
4.95,52.55,13.6
4.95,52.45,12.7
4.95,52.35,13
4.95,52.25,13
4.95,52.15,14.6
4.95,52.05,15.5
4.95,51.95,17
4.95,51.85,15.7
4.95,51.75,16.8
4.95,51.65,15.7
4.95,51.55,15.4
4.95,51.45,14.3
4.95,51.35,16.9
4.95,51.25,16.3
4.95,51.15,16
4.95,51.05,16
4.95,50.95,16.5
4.95,50.85,19.2
4.95,50.75,19.7
4.95,50.65,17.4
4.95,50.55,15.3
4.95,50.45,15.2
4.95,50.35,15.7
4.95,50.25,13.4
4.95,50.15,13.2
4.95,50.05,11.4
4.95,49.95,11.2
4.95,49.85,11.3
4.95,49.75,9.8
4.95,49.65,10.6
4.95,49.55,10
4.95,49.45,10.8
4.95,49.35,10.9
4.95,49.25,10.7
4.95,49.15,10.8
4.95,49.05,10.9
4.95,48.95,11
4.95,48.85,11.7
4.95,48.75,11.5
4.95,48.65,11.6
4.95,48.55,9.3
4.95,48.45,9.2
4.95,48.35,9.9
4.95,48.25,9.9
4.95,48.15,9.4
4.95,48.05,9.2
4.95,47.95,8.1
4.95,47.85,7.4
4.95,47.75,8.7
4.95,47.65,9
4.95,47.55,9.3
4.95,47.45,8.9
4.95,47.35,10
4.95,47.25,11
4.95,47.15,10.4
4.95,47.05,10.1
4.95,46.95,11.2
4.95,46.85,12.8
4.95,46.75,13
4.95,46.65,12.8
4.95,46.55,12.9
4.95,46.45,12.2
4.95,46.35,12
4.95,46.25,11.3
4.95,46.15,13.7
4.95,46.05,15.7
4.95,45.95,17.4
4.95,45.85,15
4.95,45.75,14.7
4.95,45.65,15.5
4.95,45.55,11.7
4.95,45.45,12.2
4.95,45.35,14.4
4.95,45.25,15
4.95,45.15,13.3
4.95,45.05,14.9
